customer_id,age,gender,city_tier,state,income_band,occupation,membership_level,days_since_last_purchase,avg_order_value,total_orders,preferred_channel,product_id,category,sub_category,brand,base_price,discount_percent,final_price,avg_product_rating,stock_level,color,size,material,season,is_returnable,purchase_flag,quantity,payment_mode,delivery_type,time_on_page,added_to_cart,wishlist_flag,returned_flag,rating_given,review_sentiment_label,product_title,product_description,customer_review_text,customer_query,policy_doc_id,policy_text_snippet,image_path,recommended_use_case,style_tags,occasion_tags
C121,38,Male,Tier-1,Telangana,Medium,Self-Employed,Silver,27,4312.62,8,Store,P1221,Accessories,Watch,Puma,3016.32,40,1809.79,4.4,166,Blue,NA,Fabric,Winter,0,0,1,COD,Standard,58.1,0,0,0,3,neutral,Puma Blue Watch Fabric Accessorie,"A blue watch from Puma made with fabric. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The blue look was fine but overall experience was mixed.,Need a blue watch for office under Rs. 2809,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1221.jpg,Office,"Blue, Fabric, Office",Office
C122,19,Male,Tier-1,Maharashtra,High,Self-Employed,Platinum,25,1523.76,10,Web,P1222,Accessories,Wallet,Fastrack,1986.28,25,1489.71,3.3,37,Brown,L,Leather,Monsoon,1,1,3,Wallet,Standard,124.4,1,1,1,2,negative,Fastrack Brown Wallet Leather Accessorie,"A brown wallet from Fastrack made with leather. Designed for sports and suitable for customers looking for comfort, style, and dependable value in accessories.",Not fully satisfied with the accessories item. Quality and fit could be better.,Need a brown wallet for sports under Rs. 2489,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1222.jpg,Sports,"Brown, Leather, Sports",Sports
C123,46,Female,Tier-3,Telangana,High,Manager,Gold,35,2471.78,3,Web,P1223,Accessories,Backpack,Fastrack,2615.49,10,2353.94,3.8,192,Black,NA,Synthetic,Winter,1,0,3,Wallet,Standard,235.8,1,0,0,2,negative,Fastrack Black Backpack Synthetic Accessorie,"A black backpack from Fastrack made with synthetic. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",Not fully satisfied with the accessories item. Quality and fit could be better.,Need a black backpack for office under Rs. 3353,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1223.jpg,Office,"Black, Synthetic, Office",Office
C124,50,Female,Tier-1,Maharashtra,Medium,Manager,Gold,7,3554.59,10,App,P1224,Apparel,Jeans,Uniqlo,5784.97,30,4049.48,3.9,78,Navy,XL,Denim,All-Season,1,1,2,Debit Card,Standard,202.7,1,0,1,2,negative,Uniqlo Navy Jeans Denim Apparel,"A navy jeans from Uniqlo made with denim. Designed for office and suitable for customers looking for comfort, style, and dependable value in apparel.",Not fully satisfied with the apparel item. Quality and fit could be better.,Need a navy jeans for office under Rs. 5049,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1224.jpg,Office,"Navy, Denim, Office",Office
C125,40,Female,Tier-1,Delhi,Medium,Teacher,Platinum,8,6513.85,7,Web,P1225,Accessories,Cap,Puma,3366.32,15,2861.37,3.3,48,Green,M,Fabric,All-Season,1,0,1,Wallet,Standard,190.5,1,0,0,4,positive,Puma Green Cap Fabric Accessorie,"A green cap from Puma made with fabric. Designed for daily use and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the green accessories product. Good quality and worth the price.,Need a green cap for daily use under Rs. 3861,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1225.jpg,Daily Use,"Green, Fabric, Daily Use",Daily Use
C126,56,Male,Tier-3,Tamil Nadu,Low,Student,Platinum,86,5043.95,5,App,P1226,Shoes,Casual,Bata,2405.53,25,1804.15,3.5,57,Grey,S,Mesh,All-Season,1,0,2,COD,Express,120.4,1,0,0,3,neutral,Bata Grey Casual Mesh Shoes,"A grey casual from Bata made with mesh. Designed for sports and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The grey look was fine but overall experience was mixed.,Need a grey casual for sports under Rs. 2804,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1226.jpg,Sports,"Grey, Mesh, Sports",Sports
C127,23,Male,Tier-2,Delhi,Medium,Student,Silver,7,3926.52,13,Store,P1227,Accessories,Backpack,Skybags,4609.87,5,4379.38,3.8,88,Grey,S,Fabric,Winter,1,0,2,Debit Card,Express,126.8,1,1,0,4,positive,Skybags Grey Backpack Fabric Accessorie,"A grey backpack from Skybags made with fabric. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the grey accessories product. Good quality and worth the price.,Need a grey backpack for office under Rs. 5379,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1227.jpg,Office,"Grey, Fabric, Office",Office
C128,30,Male,Tier-3,Delhi,Low,Engineer,Platinum,19,500.0,10,App,P1228,Accessories,Cap,Fastrack,3107.82,15,2641.65,4.3,72,Grey,M,Leather,Monsoon,1,1,1,COD,Standard,254.0,1,1,0,4,positive,Fastrack Grey Cap Leather Accessorie,"A grey cap from Fastrack made with leather. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the grey accessories product. Good quality and worth the price.,Need a grey cap for office under Rs. 3641,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1228.jpg,Office,"Grey, Leather, Office",Office
C129,22,Female,Tier-3,Tamil Nadu,Low,Engineer,Bronze,36,3389.95,4,Web,P1229,Accessories,Backpack,Puma,4496.45,20,3597.16,4.0,162,Brown,M,Leather,Monsoon,1,0,3,Wallet,Standard,233.2,1,1,0,3,neutral,Puma Brown Backpack Leather Accessorie,"A brown backpack from Puma made with leather. Designed for sports and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The brown look was fine but overall experience was mixed.,Need a brown backpack for sports under Rs. 4597,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1229.jpg,Sports,"Brown, Leather, Sports",Sports
C130,56,Female,Tier-3,Telangana,Medium,Student,Silver,26,3849.08,1,App,P1230,Apparel,Shirt,Zara,1318.13,20,1054.5,4.6,112,Olive,L,Denim,Monsoon,1,1,1,Credit Card,Express,170.8,1,0,0,3,neutral,Zara Olive Shirt Denim Apparel,"A olive shirt from Zara made with denim. Designed for winter and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The olive look was fine but overall experience was mixed.,Need a olive shirt for winter under Rs. 2054,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1230.jpg,Winter,"Olive, Denim, Winter",Winter
C131,48,Female,Tier-3,Telangana,High,Engineer,Bronze,22,2292.09,5,Web,P1231,Accessories,Backpack,Titan,1018.61,20,814.89,3.0,134,Grey,XL,Synthetic,Winter,1,1,2,UPI,Express,200.3,1,1,0,5,positive,Titan Grey Backpack Synthetic Accessorie,"A grey backpack from Titan made with synthetic. Designed for travel and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the grey accessories product. Good quality and worth the price.,Need a grey backpack for travel under Rs. 1814,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1231.jpg,Travel,"Grey, Synthetic, Travel",Travel
C132,35,Female,Tier-3,Maharashtra,Medium,Student,Gold,32,2565.09,8,Web,P1232,Apparel,Jeans,Uniqlo,2313.55,30,1619.49,4.2,61,Olive,NA,Denim,Winter,1,1,2,Credit Card,Standard,285.6,1,1,0,3,neutral,Uniqlo Olive Jeans Denim Apparel,"A olive jeans from Uniqlo made with denim. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The olive look was fine but overall experience was mixed.,Need a olive jeans for casual under Rs. 2619,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1232.jpg,Casual,"Olive, Denim, Casual",Casual
C133,40,Male,Tier-3,Delhi,High,Engineer,Gold,45,3333.14,12,Store,P1233,Shoes,Running,Skechers,2336.37,15,1985.91,3.9,45,Black,XL,Synthetic,Monsoon,1,1,3,Credit Card,Express,140.3,1,0,0,4,positive,Skechers Black Running Synthetic Shoes,"A black running from Skechers made with synthetic. Designed for office and suitable for customers looking for comfort, style, and dependable value in shoes.",Loved the black shoes product. Good quality and worth the price.,Need a black running for office under Rs. 2985,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1233.jpg,Office,"Black, Synthetic, Office",Office
C134,50,Female,Tier-2,Delhi,Low,Teacher,Gold,14,2318.41,4,App,P1234,Shoes,Casual,Nike,2364.6,15,2009.91,3.4,166,Black,M,Mesh,Winter,1,1,1,Debit Card,Standard,111.8,1,1,1,4,positive,Nike Black Casual Mesh Shoes,"A black casual from Nike made with mesh. Designed for sports and suitable for customers looking for comfort, style, and dependable value in shoes.",Loved the black shoes product. Good quality and worth the price.,Need a black casual for sports under Rs. 3009,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1234.jpg,Sports,"Black, Mesh, Sports",Sports
C135,19,Male,Tier-3,Tamil Nadu,High,Engineer,Bronze,47,2135.39,4,Store,P1235,Accessories,Cap,Fastrack,5299.4,30,3709.58,4.1,54,Black,M,Leather,All-Season,1,1,1,COD,Standard,187.1,1,1,0,4,positive,Fastrack Black Cap Leather Accessorie,"A black cap from Fastrack made with leather. Designed for sports and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the black accessories product. Good quality and worth the price.,Need a black cap for sports under Rs. 4709,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1235.jpg,Sports,"Black, Leather, Sports",Sports
C136,45,Male,Tier-1,Telangana,High,Teacher,Platinum,34,3685.39,6,Web,P1236,Shoes,Formal,Bata,2970.19,15,2524.66,4.0,102,Red,NA,Leather,Summer,1,1,2,COD,Express,265.4,1,0,0,4,positive,Bata Red Formal Leather Shoes,"A red formal from Bata made with leather. Designed for office and suitable for customers looking for comfort, style, and dependable value in shoes.",Loved the red shoes product. Good quality and worth the price.,Need a red formal for office under Rs. 3524,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1236.jpg,Office,"Red, Leather, Office",Office
C137,54,Male,Tier-3,Karnataka,Medium,Engineer,Bronze,15,2941.17,1,App,P1237,Shoes,Sneakers,Adidas,4397.9,10,3958.11,4.6,58,Red,XL,Leather,Monsoon,1,0,2,Credit Card,Standard,255.9,1,0,0,3,neutral,Adidas Red Sneakers Leather Shoes,"A red sneakers from Adidas made with leather. Designed for travel and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The red look was fine but overall experience was mixed.,Need a red sneakers for travel under Rs. 4958,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1237.jpg,Travel,"Red, Leather, Travel",Travel
C138,37,Female,Tier-1,Delhi,Medium,Self-Employed,Platinum,74,4006.53,14,App,P1238,Accessories,Watch,Fastrack,2699.29,20,2159.43,3.2,181,Grey,L,Fabric,Winter,1,0,2,COD,Express,240.3,1,1,0,4,positive,Fastrack Grey Watch Fabric Accessorie,"A grey watch from Fastrack made with fabric. Designed for sports and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the grey accessories product. Good quality and worth the price.,Need a grey watch for sports under Rs. 3159,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1238.jpg,Sports,"Grey, Fabric, Sports",Sports
C139,24,Female,Tier-3,Delhi,Medium,Engineer,Bronze,8,3889.11,17,App,P1239,Apparel,Jeans,Roadster,499.0,5,474.05,4.1,47,Beige,NA,Polyester,Winter,1,1,2,UPI,Standard,181.2,1,1,1,3,neutral,Roadster Beige Jeans Polyester Apparel,"A beige jeans from Roadster made with polyester. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The beige look was fine but overall experience was mixed.,Need a beige jeans for casual under Rs. 1474,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1239.jpg,Casual,"Beige, Polyester, Casual",Casual
C140,36,Male,Tier-2,Karnataka,High,Teacher,Gold,12,3985.06,10,Store,P1240,Apparel,Shirt,Roadster,3340.55,25,2505.41,3.9,149,Olive,L,Denim,Winter,1,1,1,Debit Card,Standard,221.4,1,1,0,5,positive,Roadster Olive Shirt Denim Apparel,"A olive shirt from Roadster made with denim. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",Loved the olive apparel product. Good quality and worth the price.,Need a olive shirt for casual under Rs. 3505,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1240.jpg,Casual,"Olive, Denim, Casual",Casual
C141,28,Female,Tier-1,Karnataka,Medium,Engineer,Silver,47,5730.77,11,Web,P1241,Apparel,Jeans,H&M,5577.61,5,5298.73,2.9,6,Navy,L,Polyester,All-Season,1,1,3,Credit Card,Standard,186.8,1,0,1,4,positive,H&M Navy Jeans Polyester Apparel,"A navy jeans from H&M made with polyester. Designed for office and suitable for customers looking for comfort, style, and dependable value in apparel.",Loved the navy apparel product. Good quality and worth the price.,Need a navy jeans for office under Rs. 6298,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1241.jpg,Office,"Navy, Polyester, Office",Office
